PDB_ID	RAW_JSON	TASK_NAME	SPLIT	JSON_RNA_CHAIN_COUNT	MANIFEST_RNA_CHAIN_COUNT	MAX_CHAIN_LENGTH	SEQUENCE_MULTISET_MATCH	HAS_NON_ACGU	HAS_OVERLENGTH_CHAIN	STATUS	ISSUE_CODES
1NTB	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ntb.json	1NTB	train	2	2	22	True	False	False	PASS	
1NUJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1nuj.json	1NUJ	train	8	8	13	True	False	False	PASS	
1NUV	/storage9920/home/tinghao.xia/Json_data/Simple_json/1nuv.json	1NUV	train	8	8	13	True	False	False	PASS	
1NYI	/storage9920/home/tinghao.xia/Json_data/Simple_json/1nyi.json	1NYI	train	2	2	24	True	False	False	PASS	
1NZ1	/storage9920/home/tinghao.xia/Json_data/Simple_json/1nz1.json	1NZ1	train	1	1	24	True	False	False	PASS	
1O15	/storage9920/home/tinghao.xia/Json_data/Simple_json/1o15.json	1O15	train	1	1	33	True	False	False	PASS	
1O3Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/1o3z.json	1O3Z	train	2	2	23	True	False	False	PASS	
1O9M	/storage9920/home/tinghao.xia/Json_data/Simple_json/1o9m.json	1O9M	train	2	2	22	True	False	False	PASS	
1OQ0	/storage9920/home/tinghao.xia/Json_data/Simple_json/1oq0.json	1OQ0	train	1	1	15	True	False	False	PASS	
1OSU	/storage9920/home/tinghao.xia/Json_data/Simple_json/1osu.json	1OSU	train	1	1	6	True	False	False	PASS	
1OSW	/storage9920/home/tinghao.xia/Json_data/Simple_json/1osw.json	1OSW	train	1	1	23	True	False	False	PASS	
1OW9	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ow9.json	1OW9	train	1	1	23	True	False	False	PASS	
1P5M	/storage9920/home/tinghao.xia/Json_data/Simple_json/1p5m.json	1P5M	train	1	1	55	True	False	False	PASS	
1P5N	/storage9920/home/tinghao.xia/Json_data/Simple_json/1p5n.json	1P5N	train	1	1	34	True	False	False	PASS	
1P5O	/storage9920/home/tinghao.xia/Json_data/Simple_json/1p5o.json	1P5O	train	1	1	77	True	False	False	PASS	
1P5P	/storage9920/home/tinghao.xia/Json_data/Simple_json/1p5p.json	1P5P	train	1	1	77	True	False	False	PASS	
1P79	/storage9920/home/tinghao.xia/Json_data/Simple_json/1p79.json	1P79	train	1	1	6	True	False	False	PASS	
1P9X	/storage9920/home/tinghao.xia/Json_data/Simple_json/1p9x.json	1P9X	train	1	1	2880	True	False	True	FAIL	OVER_MAX_LENGTH
1PBL	/storage9920/home/tinghao.xia/Json_data/Simple_json/1pbl.json	1PBL	train	2	2	6	True	False	False	PASS	
1PBM	/storage9920/home/tinghao.xia/Json_data/Simple_json/1pbm.json	1PBM	train	2	2	6	True	False	False	PASS	
1PBR	/storage9920/home/tinghao.xia/Json_data/Simple_json/1pbr.json	1PBR	train	1	1	27	True	False	False	PASS	
1PJY	/storage9920/home/tinghao.xia/Json_data/Simple_json/1pjy.json	1PJY	train	1	1	22	True	False	False	PASS	
1Q29	/storage9920/home/tinghao.xia/Json_data/Simple_json/1q29.json	1Q29	train	2	2	24	True	False	False	PASS	
1Q75	/storage9920/home/tinghao.xia/Json_data/Simple_json/1q75.json	1Q75	train	1	1	15	True	False	False	PASS	
1Q8N	/storage9920/home/tinghao.xia/Json_data/Simple_json/1q8n.json	1Q8N	train	1	1	38	True	False	False	PASS	
1Q93	/storage9920/home/tinghao.xia/Json_data/Simple_json/1q93.json	1Q93	train	3	3	27	True	False	False	PASS	
1Q96	/storage9920/home/tinghao.xia/Json_data/Simple_json/1q96.json	1Q96	train	3	3	27	True	False	False	PASS	
1Q9A	/storage9920/home/tinghao.xia/Json_data/Simple_json/1q9a.json	1Q9A	train	1	1	27	True	False	False	PASS	
1QBP	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qbp.json	1QBP	train	6	6	15	True	False	False	PASS	
1QC0	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qc0.json	1QC0	train	4	4	19	True	False	False	PASS	
1QC8	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qc8.json	1QC8	train	1	1	25	True	False	False	PASS	
1QCU	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qcu.json	1QCU	train	4	4	11	True	False	False	PASS	
1QD3	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qd3.json	1QD3	train	1	1	29	True	False	False	PASS	
1QES	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qes.json	1QES	train	2	2	8	True	False	False	PASS	
1QET	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qet.json	1QET	train	2	2	8	True	False	False	PASS	
1QWA	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qwa.json	1QWA	train	1	1	21	True	False	False	PASS	
1QWB	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qwb.json	1QWB	train	1	1	26	True	False	False	PASS	
1QZA	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qza.json	1QZA	train	1	1	75	True	False	False	PASS	
1QZB	/storage9920/home/tinghao.xia/Json_data/Simple_json/1qzb.json	1QZB	train	1	1	76	True	False	False	PASS	
1R2P	/storage9920/home/tinghao.xia/Json_data/Simple_json/1r2p.json	1R2P	train	1	1	34	True	False	False	PASS	
1R3O	/storage9920/home/tinghao.xia/Json_data/Simple_json/1r3o.json	1R3O	train	4	4	8	True	False	False	PASS	
1R4H	/storage9920/home/tinghao.xia/Json_data/Simple_json/1r4h.json	1R4H	train	1	1	10	True	False	False	PASS	
1R7W	/storage9920/home/tinghao.xia/Json_data/Simple_json/1r7w.json	1R7W	train	1	1	34	True	False	False	PASS	
1R7Z	/storage9920/home/tinghao.xia/Json_data/Simple_json/1r7z.json	1R7Z	train	1	1	34	True	False	False	PASS	
1RAU	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rau.json	1RAU	train	4	4	6	True	False	False	PASS	
1RAW	/storage9920/home/tinghao.xia/Json_data/Simple_json/1raw.json	1RAW	train	1	1	36	True	False	False	PASS	
1RFR	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rfr.json	1RFR	train	1	1	30	True	False	False	PASS	
1RHT	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rht.json	1RHT	train	1	1	24	True	False	False	PASS	
1RMN	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rmn.json	1RMN	train	1	1	49	True	False	False	PASS	
1RNA	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rna.json	1RNA	train	2	2	14	True	False	False	PASS	
1RNG	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rng.json	1RNG	train	1	1	12	True	False	False	PASS	
1RNK	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rnk.json	1RNK	train	1	1	34	True	False	False	PASS	
1ROQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1roq.json	1ROQ	train	1	1	14	True	False	False	PASS	
1RRR	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rrr.json	1RRR	train	2	2	10	True	False	False	PASS	
1RXA	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rxa.json	1RXA	train	1	1	8	True	False	False	PASS	
1RXB	/storage9920/home/tinghao.xia/Json_data/Simple_json/1rxb.json	1RXB	train	2	2	8	True	False	False	PASS	
1S2F	/storage9920/home/tinghao.xia/Json_data/Simple_json/1s2f.json	1S2F	train	1	1	23	True	False	False	PASS	
1S34	/storage9920/home/tinghao.xia/Json_data/Simple_json/1s34.json	1S34	train	1	1	23	True	False	False	PASS	
1S9L	/storage9920/home/tinghao.xia/Json_data/Simple_json/1s9l.json	1S9L	train	4	4	5	True	False	False	PASS	
1S9S	/storage9920/home/tinghao.xia/Json_data/Simple_json/1s9s.json	1S9S	train	1	1	101	True	False	False	PASS	
1SA9	/storage9920/home/tinghao.xia/Json_data/Simple_json/1sa9.json	1SA9	train	5	5	8	True	False	False	PASS	
1SAQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1saq.json	1SAQ	train	5	5	8	True	True	False	FAIL	NON_ACGU_SEQUENCE
1SCL	/storage9920/home/tinghao.xia/Json_data/Simple_json/1scl.json	1SCL	train	1	1	29	True	False	False	PASS	
1SDR	/storage9920/home/tinghao.xia/Json_data/Simple_json/1sdr.json	1SDR	train	4	4	12	True	False	False	PASS	
1SLO	/storage9920/home/tinghao.xia/Json_data/Simple_json/1slo.json	1SLO	train	1	1	19	True	False	False	PASS	
1SLP	/storage9920/home/tinghao.xia/Json_data/Simple_json/1slp.json	1SLP	train	1	1	19	True	False	False	PASS	
1SY4	/storage9920/home/tinghao.xia/Json_data/Simple_json/1sy4.json	1SY4	train	1	1	24	True	False	False	PASS	
1SYZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1syz.json	1SYZ	train	1	1	24	True	False	False	PASS	
1SZY	/storage9920/home/tinghao.xia/Json_data/Simple_json/1szy.json	1SZY	train	1	1	21	True	False	False	PASS	
1T0D	/storage9920/home/tinghao.xia/Json_data/Simple_json/1t0d.json	1T0D	train	4	4	17	True	False	False	PASS	
1T0E	/storage9920/home/tinghao.xia/Json_data/Simple_json/1t0e.json	1T0E	train	2	2	18	True	False	False	PASS	
1T1O	/storage9920/home/tinghao.xia/Json_data/Simple_json/1t1o.json	1T1O	train	3	3	42	True	False	False	PASS	
1T28	/storage9920/home/tinghao.xia/Json_data/Simple_json/1t28.json	1T28	train	1	1	34	True	False	False	PASS	
1T4X	/storage9920/home/tinghao.xia/Json_data/Simple_json/1t4x.json	1T4X	train	2	2	6	True	False	False	PASS	
1TBK	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tbk.json	1TBK	train	1	1	17	True	False	False	PASS	
1TFN	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tfn.json	1TFN	train	1	1	24	True	False	False	PASS	
1TJZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tjz.json	1TJZ	train	1	1	22	True	False	False	PASS	
1TLR	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tlr.json	1TLR	train	1	1	23	True	False	False	PASS	
1TN1	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tn1.json	1TN1	train	1	1	76	True	False	False	PASS	
1TN2	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tn2.json	1TN2	train	1	1	76	True	False	False	PASS	
1TOB	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tob.json	1TOB	train	1	1	27	True	False	False	PASS	
1TRA	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tra.json	1TRA	train	1	1	76	True	False	False	PASS	
1TUT	/storage9920/home/tinghao.xia/Json_data/Simple_json/1tut.json	1TUT	train	2	2	11	True	False	False	PASS	
1TXS	/storage9920/home/tinghao.xia/Json_data/Simple_json/1txs.json	1TXS	train	1	1	38	True	False	False	PASS	
1U2A	/storage9920/home/tinghao.xia/Json_data/Simple_json/1u2a.json	1U2A	train	1	1	20	True	False	False	PASS	
1U3K	/storage9920/home/tinghao.xia/Json_data/Simple_json/1u3k.json	1U3K	train	1	1	38	True	False	False	PASS	
1U9S	/storage9920/home/tinghao.xia/Json_data/Simple_json/1u9s.json	1U9S	train	1	1	161	True	False	False	PASS	
1UTS	/storage9920/home/tinghao.xia/Json_data/Simple_json/1uts.json	1UTS	train	1	1	29	True	False	False	PASS	
1UUD	/storage9920/home/tinghao.xia/Json_data/Simple_json/1uud.json	1UUD	train	1	1	29	True	False	False	PASS	
1UUI	/storage9920/home/tinghao.xia/Json_data/Simple_json/1uui.json	1UUI	train	1	1	29	True	False	False	PASS	
1UUU	/storage9920/home/tinghao.xia/Json_data/Simple_json/1uuu.json	1UUU	train	1	1	19	True	False	False	PASS	
1VOP	/storage9920/home/tinghao.xia/Json_data/Simple_json/1vop.json	1VOP	train	1	1	13	True	False	False	PASS	
1VTQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1vtq.json	1VTQ	train	1	1	75	True	False	False	PASS	
1WKS	/storage9920/home/tinghao.xia/Json_data/Simple_json/1wks.json	1WKS	train	1	1	17	True	False	False	PASS	
1WTS	/storage9920/home/tinghao.xia/Json_data/Simple_json/1wts.json	1WTS	train	1	1	14	True	False	False	PASS	
1WTT	/storage9920/home/tinghao.xia/Json_data/Simple_json/1wtt.json	1WTT	train	1	1	14	True	False	False	PASS	
1WVD	/storage9920/home/tinghao.xia/Json_data/Simple_json/1wvd.json	1WVD	train	2	2	23	True	False	False	PASS	
1X8W	/storage9920/home/tinghao.xia/Json_data/Simple_json/1x8w.json	1X8W	train	4	4	247	True	False	False	PASS	
1X9C	/storage9920/home/tinghao.xia/Json_data/Simple_json/1x9c.json	1X9C	train	4	4	19	True	False	False	PASS	
1X9K	/storage9920/home/tinghao.xia/Json_data/Simple_json/1x9k.json	1X9K	train	4	4	19	True	False	False	PASS	
1XHP	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xhp.json	1XHP	train	1	1	32	True	False	False	PASS	
1XJR	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xjr.json	1XJR	train	1	1	47	True	False	False	PASS	
1XP7	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xp7.json	1XP7	train	2	2	23	True	False	False	PASS	
1XPE	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xpe.json	1XPE	train	2	2	23	True	False	False	PASS	
1XPF	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xpf.json	1XPF	train	2	2	23	True	False	False	PASS	
1XSG	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xsg.json	1XSG	train	1	1	27	True	False	False	PASS	
1XSH	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xsh.json	1XSH	train	1	1	27	True	False	False	PASS	
1XST	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xst.json	1XST	train	1	1	27	True	False	False	PASS	
1XSU	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xsu.json	1XSU	train	1	1	27	True	False	False	PASS	
1XV0	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xv0.json	1XV0	train	2	2	10	True	False	False	PASS	
1XV6	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xv6.json	1XV6	train	1	1	12	True	False	False	PASS	
1XWP	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xwp.json	1XWP	train	1	1	15	True	False	False	PASS	
1XWU	/storage9920/home/tinghao.xia/Json_data/Simple_json/1xwu.json	1XWU	train	1	1	16	True	False	False	PASS	
1Y0Q	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y0q.json	1Y0Q	train	2	2	229	True	False	False	PASS	
1Y26	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y26.json	1Y26	train	1	1	71	True	False	False	PASS	
1Y27	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y27.json	1Y27	train	1	1	68	True	False	False	PASS	
1Y3O	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y3o.json	1Y3O	train	2	2	23	True	False	False	PASS	
1Y3S	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y3s.json	1Y3S	train	2	2	23	True	False	False	PASS	
1Y6S	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y6s.json	1Y6S	train	2	2	23	True	False	False	PASS	
1Y6T	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y6t.json	1Y6T	train	2	2	23	True	False	False	PASS	
1Y73	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y73.json	1Y73	train	2	2	23	True	False	False	PASS	
1Y90	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y90.json	1Y90	train	2	2	23	True	False	False	PASS	
1Y95	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y95.json	1Y95	train	2	2	23	True	False	False	PASS	
1Y99	/storage9920/home/tinghao.xia/Json_data/Simple_json/1y99.json	1Y99	train	2	2	23	True	False	False	PASS	
1YFG	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yfg.json	1YFG	train	1	1	75	True	False	False	PASS	
1YFV	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yfv.json	1YFV	train	2	2	8	True	False	False	PASS	
1YG3	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yg3.json	1YG3	train	1	1	28	True	False	False	PASS	
1YG4	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yg4.json	1YG4	train	1	1	28	True	False	False	PASS	
1YKQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ykq.json	1YKQ	train	4	4	38	True	False	False	PASS	
1YKV	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ykv.json	1YKV	train	4	4	38	True	False	False	PASS	
1YLG	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ylg.json	1YLG	train	1	1	31	True	False	False	PASS	
1YLS	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yls.json	1YLS	train	4	4	38	True	False	False	PASS	
1YMO	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ymo.json	1YMO	train	1	1	47	True	False	False	PASS	
1YN1	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yn1.json	1YN1	train	1	1	17	True	False	False	PASS	
1YN2	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yn2.json	1YN2	train	1	1	17	True	False	False	PASS	
1YNC	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ync.json	1YNC	train	1	1	31	True	False	False	PASS	
1YNE	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yne.json	1YNE	train	1	1	31	True	False	False	PASS	
1YNG	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yng.json	1YNG	train	1	1	31	True	False	False	PASS	
1YRJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yrj.json	1YRJ	train	2	2	23	True	False	False	PASS	
1YSV	/storage9920/home/tinghao.xia/Json_data/Simple_json/1ysv.json	1YSV	train	1	1	27	True	False	False	PASS	
1YXP	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yxp.json	1YXP	train	2	2	23	True	False	False	PASS	
1YY0	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yy0.json	1YY0	train	3	3	16	True	False	False	PASS	
1YZD	/storage9920/home/tinghao.xia/Json_data/Simple_json/1yzd.json	1YZD	train	3	3	16	True	False	False	PASS	
1Z2J	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z2j.json	1Z2J	train	1	1	45	True	False	False	PASS	
1Z30	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z30.json	1Z30	train	1	1	18	True	False	False	PASS	
1Z31	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z31.json	1Z31	train	1	1	32	True	False	False	PASS	
1Z43	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z43.json	1Z43	train	1	1	101	True	False	False	PASS	
1Z58	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z58.json	1Z58	train	1	1	2880	True	False	True	FAIL	OVER_MAX_LENGTH
1Z79	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z79.json	1Z79	train	3	3	16	True	False	False	PASS	
1Z7F	/storage9920/home/tinghao.xia/Json_data/Simple_json/1z7f.json	1Z7F	train	3	3	16	True	False	False	PASS	
1ZC5	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zc5.json	1ZC5	train	1	1	41	True	False	False	PASS	
1ZCI	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zci.json	1ZCI	train	4	4	23	True	False	False	PASS	
1ZEV	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zev.json	1ZEV	train	2	2	18	True	False	False	PASS	
1ZFT	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zft.json	1ZFT	train	4	4	19	True	True	False	FAIL	NON_ACGU_SEQUENCE
1ZFV	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zfv.json	1ZFV	train	4	4	19	True	False	False	PASS	
1ZFX	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zfx.json	1ZFX	train	4	4	19	True	False	False	PASS	
1ZIF	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zif.json	1ZIF	train	1	1	12	True	False	False	PASS	
1ZIG	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zig.json	1ZIG	train	1	1	12	True	False	False	PASS	
1ZIH	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zih.json	1ZIH	train	1	1	12	True	False	False	PASS	
1ZO3	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zo3.json	1ZO3	train	2	2	76	True	False	False	PASS	
1ZX7	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zx7.json	1ZX7	train	8	8	15	True	False	False	PASS	
1ZZ5	/storage9920/home/tinghao.xia/Json_data/Simple_json/1zz5.json	1ZZ5	train	4	4	15	True	False	False	PASS	
205D	/storage9920/home/tinghao.xia/Json_data/Simple_json/205d.json	205D	train	2	2	12	True	False	False	PASS	
21CC	/storage9920/home/tinghao.xia/Json_data/Simple_json/21cc.json	21CC		2	2	12	True	False	False	FAIL	MISSING_SPLIT
21ET	/storage9920/home/tinghao.xia/Json_data/Simple_json/21et.json	21ET		6	6	13	True	True	False	FAIL	MISSING_SPLIT,NON_ACGU_SEQUENCE
23JY	/storage9920/home/tinghao.xia/Json_data/Simple_json/23jy.json	23JY	test	2	2	22	True	False	False	PASS	
23JZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/23jz.json	23JZ		1	1	35	True	False	False	FAIL	MISSING_SPLIT
23KA	/storage9920/home/tinghao.xia/Json_data/Simple_json/23ka.json	23KA	test	3	3	35	True	False	False	PASS	
255D	/storage9920/home/tinghao.xia/Json_data/Simple_json/255d.json	255D	train	1	1	12	True	False	False	PASS	
259D	/storage9920/home/tinghao.xia/Json_data/Simple_json/259d.json	259D	train	2	2	8	True	False	False	PASS	
25SJ	/storage9920/home/tinghao.xia/Json_data/Simple_json/25sj.json	25SJ	test	2	2	8	True	False	False	PASS	
25SM	/storage9920/home/tinghao.xia/Json_data/Simple_json/25sm.json	25SM		2	2	8	True	True	False	FAIL	MISSING_SPLIT,NON_ACGU_SEQUENCE
280D	/storage9920/home/tinghao.xia/Json_data/Simple_json/280d.json	280D	train	4	4	12	True	False	False	PASS	
283D	/storage9920/home/tinghao.xia/Json_data/Simple_json/283d.json	283D	train	1	1	12	True	False	False	PASS	
28SP	/storage9920/home/tinghao.xia/Json_data/Simple_json/28sp.json	28SP	train	1	1	28	True	False	False	PASS	
28SR	/storage9920/home/tinghao.xia/Json_data/Simple_json/28sr.json	28SR	train	1	1	28	True	False	False	PASS	
299D	/storage9920/home/tinghao.xia/Json_data/Simple_json/299d.json	299D	train	2	2	25	True	False	False	PASS	
2A04	/storage9920/home/tinghao.xia/Json_data/Simple_json/2a04.json	2A04	train	4	4	15	True	False	False	PASS	
2A0P	/storage9920/home/tinghao.xia/Json_data/Simple_json/2a0p.json	2A0P	train	2	2	8	True	False	False	PASS	
2A2E	/storage9920/home/tinghao.xia/Json_data/Simple_json/2a2e.json	2A2E	train	1	1	338	True	False	False	PASS	
2A43	/storage9920/home/tinghao.xia/Json_data/Simple_json/2a43.json	2A43	train	1	1	26	True	False	False	PASS	
2A64	/storage9920/home/tinghao.xia/Json_data/Simple_json/2a64.json	2A64	train	1	1	417	True	False	False	PASS	
2A9L	/storage9920/home/tinghao.xia/Json_data/Simple_json/2a9l.json	2A9L	train	1	1	38	True	False	False	PASS	
2ADT	/storage9920/home/tinghao.xia/Json_data/Simple_json/2adt.json	2ADT	train	2	2	43	True	False	False	PASS	
2AGN	/storage9920/home/tinghao.xia/Json_data/Simple_json/2agn.json	2AGN	train	5	5	77	True	False	False	PASS	
2AHT	/storage9920/home/tinghao.xia/Json_data/Simple_json/2aht.json	2AHT	train	1	1	27	True	False	False	PASS	
2AO5	/storage9920/home/tinghao.xia/Json_data/Simple_json/2ao5.json	2AO5	train	4	4	10	True	False	False	PASS	
2AP0	/storage9920/home/tinghao.xia/Json_data/Simple_json/2ap0.json	2AP0	train	1	1	28	True	False	False	PASS	
2AP5	/storage9920/home/tinghao.xia/Json_data/Simple_json/2ap5.json	2AP5	train	1	1	28	True	False	False	PASS	
2AU4	/storage9920/home/tinghao.xia/Json_data/Simple_json/2au4.json	2AU4	train	1	1	41	True	False	False	PASS	
2AWE	/storage9920/home/tinghao.xia/Json_data/Simple_json/2awe.json	2AWE	train	8	8	6	True	False	False	PASS	
2AWQ	/storage9920/home/tinghao.xia/Json_data/Simple_json/2awq.json	2AWQ	train	1	1	17	True	False	False	PASS	
2B57	/storage9920/home/tinghao.xia/Json_data/Simple_json/2b57.json	2B57	train	1	1	65	True	False	False	PASS	
2B7G	/storage9920/home/tinghao.xia/Json_data/Simple_json/2b7g.json	2B7G	train	1	1	19	True	False	False	PASS	
2B8R	/storage9920/home/tinghao.xia/Json_data/Simple_json/2b8r.json	2B8R	train	2	2	23	True	False	False	PASS	
2B8S	/storage9920/home/tinghao.xia/Json_data/Simple_json/2b8s.json	2B8S	train	2	2	23	True	False	False	PASS	
2BCY	/storage9920/home/tinghao.xia/Json_data/Simple_json/2bcy.json	2BCY	train	4	4	19	True	False	False	PASS	
2BCZ	/storage9920/home/tinghao.xia/Json_data/Simple_json/2bcz.json	2BCZ	train	4	4	19	True	True	False	FAIL	NON_ACGU_SEQUENCE
