PDB_ID	STATUS	SPLIT	SPLIT_STATUS	CHAIN_COUNT	RESIDUE_COUNT	OUTPUT_PATH	METHODS	DETAIL
1KD3	GENERATED	train	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KD3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KD4	GENERATED	train	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KD4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KD5	GENERATED	train	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KD5/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KFO	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KFO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KH6	GENERATED	train	KEPT	1	53	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KH6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KIS	GENERATED	train	KEPT	2	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KIS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KKA	GENERATED	train	KEPT	1	17	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KKA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KKS	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KKS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KOC	GENERATED	train	KEPT	2	25	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KOC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KOD	GENERATED	train	KEPT	2	25	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KOD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KOS	GENERATED	train	KEPT	1	17	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KOS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KP7	GENERATED	train	KEPT	1	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KP7/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KPD	GENERATED	train	KEPT	1	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KPD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KPY	GENERATED	train	KEPT	1	33	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KPY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KPZ	GENERATED	train	KEPT	1	33	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KPZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1KXK	GENERATED	train	KEPT	1	70	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1KXK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1L1W	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1L1W/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1L2X	GENERATED	train	KEPT	1	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1L2X/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1L3D	GENERATED	train	KEPT	1	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1L3D/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1L3Z	GENERATED	train	KEPT	2	14	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1L3Z/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1L8V	GENERATED	train	KEPT	2	314	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1L8V/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LC4	GENERATED	train	KEPT	2	46	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LC4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LC6	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LC6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LDZ	GENERATED	train	KEPT	1	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LDZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LMV	GENERATED	train	KEPT	2	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LMV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LNT	GENERATED	train	KEPT	2	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LNT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LPW	GENERATED	train	KEPT	2	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LPW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LU3	GENERATED	train	KEPT	1	17	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LU3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LUU	GENERATED	train	KEPT	1	17	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LUU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LUX	GENERATED	train	KEPT	1	17	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LUX/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1LVJ	GENERATED	train	KEPT	1	31	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1LVJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1M5L	GENERATED	train	KEPT	1	38	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1M5L/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1M82	GENERATED	train	KEPT	1	25	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1M82/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MDG	GENERATED	train	KEPT	1	6	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MDG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1ME1	GENERATED	train	KEPT	1	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1ME1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MFJ	GENERATED	train	KEPT	1	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MFJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MFK	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MFK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MFY	GENERATED	train	KEPT	1	31	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MFY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MHK	GENERATED	train	KEPT	2	26	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MHK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MIS	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MIS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MME	GENERATED	train	KEPT	4	82	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MME/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MNX	GENERATED	train	KEPT	1	42	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MNX/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MSY	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MSY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MT4	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MT4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MUV	GENERATED	train	KEPT	2	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MUV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MV1	GENERATED	train	KEPT	2	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MV1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MV2	GENERATED	train	KEPT	2	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MV2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MV6	GENERATED	train	KEPT	2	18	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MV6/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MWG	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MWG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MWL	GENERATED	train	KEPT	2	44	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MWL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1MY9	GENERATED	train	KEPT	2	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1MY9/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1N53	GENERATED	train	KEPT	2	25	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1N53/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1N66	GENERATED	train	KEPT	1	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1N66/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1N8X	GENERATED	train	KEPT	1	36	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1N8X/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NA2	GENERATED	train	KEPT	1	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NA2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NBK	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NBK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NBR	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NBR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NBS	GENERATED	train	KEPT	2	310	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NBS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NC0	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NC0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NEM	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NEM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NJN	GENERATED	train	KEPT	1	2880	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NJN/rnafm_t12_residue_embeddings.pt	sliding_window_uniform_mean	VALID
1NJO	GENERATED	train	KEPT	2	2884	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NJO/rnafm_t12_residue_embeddings.pt	full_sequence,sliding_window_uniform_mean	VALID
1NLC	GENERATED	train	KEPT	2	46	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NLC/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NTA	GENERATED	train	KEPT	2	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NTA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NTB	GENERATED	train	KEPT	2	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NTB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NUJ	GENERATED	train	KEPT	8	96	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NUJ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NUV	GENERATED	train	KEPT	8	96	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NUV/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NYI	GENERATED	train	KEPT	2	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NYI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1NZ1	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1NZ1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1O15	GENERATED	train	KEPT	1	33	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1O15/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1O3Z	GENERATED	train	KEPT	2	46	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1O3Z/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1O9M	GENERATED	train	KEPT	2	44	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1O9M/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1OQ0	GENERATED	train	KEPT	1	15	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1OQ0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1OSU	GENERATED	train	KEPT	1	6	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1OSU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1OSW	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1OSW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1OW9	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1OW9/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1P5M	GENERATED	train	KEPT	1	55	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1P5M/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1P5N	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1P5N/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1P5O	GENERATED	train	KEPT	1	77	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1P5O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1P5P	GENERATED	train	KEPT	1	77	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1P5P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1P79	GENERATED	train	KEPT	1	6	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1P79/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1P9X	GENERATED	train	KEPT	1	2880	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1P9X/rnafm_t12_residue_embeddings.pt	sliding_window_uniform_mean	VALID
1PBL	GENERATED	train	KEPT	2	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1PBL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1PBM	GENERATED	train	KEPT	2	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1PBM/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1PBR	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1PBR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1PJY	GENERATED	train	KEPT	1	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1PJY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1Q29	GENERATED	train	KEPT	2	41	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1Q29/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1Q75	GENERATED	train	KEPT	1	15	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1Q75/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1Q8N	GENERATED	train	KEPT	1	38	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1Q8N/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1Q93	GENERATED	train	KEPT	3	81	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1Q93/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1Q96	GENERATED	train	KEPT	3	81	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1Q96/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1Q9A	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1Q9A/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QBP	GENERATED	train	KEPT	6	90	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QBP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QC0	GENERATED	train	KEPT	4	57	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QC0/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QC8	GENERATED	train	KEPT	1	25	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QC8/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QCU	GENERATED	train	KEPT	4	44	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QCU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QD3	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QD3/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QES	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QES/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QET	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QET/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QWA	GENERATED	train	KEPT	1	21	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QWA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QWB	GENERATED	train	KEPT	1	26	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QWB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QZA	GENERATED	train	KEPT	1	75	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QZA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1QZB	GENERATED	train	KEPT	1	76	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1QZB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1R2P	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1R2P/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1R3O	GENERATED	train	KEPT	4	32	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1R3O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1R4H	GENERATED	train	KEPT	1	10	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1R4H/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1R7W	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1R7W/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1R7Z	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1R7Z/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RAU	GENERATED	train	KEPT	4	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RAU/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RAW	GENERATED	train	KEPT	1	36	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RAW/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RFR	GENERATED	train	KEPT	1	30	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RFR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RHT	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RHT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RMN	GENERATED	train	KEPT	1	49	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RMN/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RNA	GENERATED	train	KEPT	2	28	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RNA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RNG	GENERATED	train	KEPT	1	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RNG/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RNK	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RNK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1ROQ	GENERATED	train	KEPT	1	14	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1ROQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RRR	GENERATED	train	KEPT	2	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RRR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RXA	GENERATED	train	KEPT	1	8	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RXA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1RXB	GENERATED	train	KEPT	2	16	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1RXB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1S2F	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1S2F/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1S34	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1S34/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1S9L	GENERATED	train	KEPT	4	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1S9L/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1S9S	GENERATED	train	KEPT	1	101	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1S9S/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SA9	GENERATED	train	KEPT	5	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SA9/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SAQ	SKIPPED_VALID	train	KEPT	5	40	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SAQ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SCL	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SCL/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SDR	GENERATED	train	KEPT	4	48	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SDR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SLO	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SLO/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SLP	GENERATED	train	KEPT	1	19	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SLP/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SY4	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SY4/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SYZ	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SYZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1SZY	GENERATED	train	KEPT	1	21	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1SZY/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1T0D	GENERATED	train	KEPT	4	66	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1T0D/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1T0E	GENERATED	train	KEPT	2	35	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1T0E/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1T1O	GENERATED	train	KEPT	3	73	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1T1O/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1T28	GENERATED	train	KEPT	1	34	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1T28/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1T4X	GENERATED	train	KEPT	2	12	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1T4X/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TBK	GENERATED	train	KEPT	1	17	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TBK/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TFN	GENERATED	train	KEPT	1	24	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TFN/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TJZ	GENERATED	train	KEPT	1	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TJZ/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TLR	GENERATED	train	KEPT	1	23	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TLR/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TN1	GENERATED	train	KEPT	1	76	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TN1/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TN2	GENERATED	train	KEPT	1	76	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TN2/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TOB	GENERATED	train	KEPT	1	27	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TOB/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TRA	GENERATED	train	KEPT	1	76	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TRA/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TUT	GENERATED	train	KEPT	2	22	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TUT/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1TXS	GENERATED	train	KEPT	1	38	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1TXS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1U2A	GENERATED	train	KEPT	1	20	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1U2A/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1U3K	GENERATED	train	KEPT	1	38	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1U3K/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1U9S	GENERATED	train	KEPT	1	161	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1U9S/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1UTS	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1UTS/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1UUD	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1UUD/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
1UUI	GENERATED	train	KEPT	1	29	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/1UUI/rnafm_t12_residue_embeddings.pt	full_sequence	VALID
