PDB_ID	RELEASE_DATE	INITIAL_SPLIT	FINAL_SPLIT	FINAL_STATUS	EXCLUSION_REASON	EVALUATE_CHAIN_IDS	MASKED_CHAIN_IDS	TARGET_DIRECTORY
1TLR	1997-11-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1tlr
1TN1	1987-01-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1tn1
1TN2	1986-10-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1tn2
1TOB	1997-06-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1tob
1TRA	1986-07-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1tra
1TUT	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1tut
1TXS	2004-10-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1txs
1U2A	1998-03-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1u2a
1U3K	2005-07-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1u3k
1U9S	2004-10-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1u9s
1UTS	2004-02-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1uts
1UUD	2004-03-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1uud
1UUI	2004-02-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1uui
1UUU	1998-02-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1uuu
1VOP	1997-12-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1vop
1VTQ	2011-07-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1vtq
1WKS	2004-06-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1wks
1WTS	1999-01-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1wts
1WTT	1999-01-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1wtt
1WVD	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1wvd
1X8W	2004-11-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1x8w
1X9C	2005-11-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1x9c
1X9K	2005-11-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1x9k
1XHP	2004-11-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xhp
1XJR	2005-02-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xjr
1XP7	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xp7
1XPE	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xpe
1XPF	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xpf
1XSG	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xsg
1XSH	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xsh
1XST	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xst
1XSU	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xsu
1XV0	2004-11-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xv0
1XV6	2005-04-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xv6
1XWP	2005-02-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xwp
1XWU	2005-02-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1xwu
1Y0Q	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y0q
1Y26	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y26
1Y27	2004-12-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y27
1Y3O	2005-11-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y3o
1Y3S	2005-11-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y3s
1Y6S	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y6s
1Y6T	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y6t
1Y73	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y73
1Y90	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y90
1Y95	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y95
1Y99	2004-12-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1y99
1YFG	1997-09-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yfg
1YFV	1997-10-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yfv
1YG3	2005-12-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yg3
1YG4	2005-12-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yg4
1YKQ	2005-02-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1ykq
1YKV	2005-02-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1ykv
1YLG	2005-02-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1ylg
1YLS	2005-02-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yls
1YMO	2005-03-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1ymo
1YN1	2006-01-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yn1
1YN2	2006-01-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yn2
1YNC	2005-02-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1ync
1YNE	2005-02-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yne
1YNG	2005-02-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yng
1YRJ	2005-06-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yrj
1YSV	2005-07-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1ysv
1YXP	2006-01-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yxp
1YY0	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yy0
1YZD	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1yzd
1Z2J	2005-06-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z2j
1Z30	2005-04-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z30
1Z31	2005-03-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z31
1Z43	2005-06-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z43
1Z58	2005-06-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z58
1Z79	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z79
1Z7F	2005-10-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1z7f
1ZC5	2005-06-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zc5
1ZCI	2006-01-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zci
1ZEV	2005-10-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zev
1ZFT	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zft
1ZFV	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zfv
1ZFX	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zfx
1ZIF	1997-03-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zif
1ZIG	1997-03-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zig
1ZIH	1997-03-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zih
1ZO3	2005-06-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zo3
1ZX7	2005-09-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zx7
1ZZ5	2005-09-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/1zz5
205D	1995-09-15	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/205d
21CC	2025-12-17	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B	
21ET	2026-07-15	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A,B,C,D,E,F	
23JY	2026-05-06	test	test	KEEP_ALL_CHAINS		A,B		/storage9920/home/tinghao.xia/Data/test/23jy
23JZ	2026-05-06	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		A	
23KA	2026-05-06	test	test	KEEP_ALL_CHAINS		A,B,C		/storage9920/home/tinghao.xia/Data/test/23ka
255D	1995-02-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/255d
259D	1996-08-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/259d
25SJ	2026-04-29	test	test	KEEP_ALL_CHAINS		S,A		/storage9920/home/tinghao.xia/Data/test/25sj
25SM	2026-04-29	test		DROP_NO_EVALUABLE_CHAINS	All RNA chains are masked from evaluation		S,A	
280D	1996-09-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/280d
283D	1996-09-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/283d
28SP	1999-04-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/28sp
28SR	1999-04-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/28sr
299D	1997-01-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/299d
2A04	2005-09-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2a04
2A0P	2005-08-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2a0p
2A2E	2005-09-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2a2e
2A43	2005-09-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2a43
2A64	2005-09-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2a64
2A9L	1998-06-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2a9l
2ADT	2005-07-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2adt
2AGN	2006-07-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2agn
2AHT	2006-10-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2aht
2AO5	2006-03-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ao5
2AP0	2006-09-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ap0
2AP5	2006-09-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ap5
2AU4	2006-03-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2au4
2AWE	2006-02-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2awe
2AWQ	2006-01-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2awq
2B57	2006-05-23	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2b57
2B7G	2006-01-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2b7g
2B8R	2005-10-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2b8r
2B8S	2005-10-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2b8s
2BCY	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2bcy
2BCZ	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2bcz
2BE0	2005-12-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2be0
2BEE	2005-12-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2bee
2BJ2	1999-02-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2bj2
2CD1	2007-05-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2cd1
2CD3	2007-05-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2cd3
2CD5	2007-05-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2cd5
2CD6	2007-05-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2cd6
2CKY	2006-05-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2cky
2D17	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d17
2D18	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d18
2D19	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d19
2D1A	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d1a
2D1B	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d1b
2D2K	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d2k
2D2L	2005-11-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2d2l
2DD1	2006-06-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2dd1
2DD2	2006-06-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2dd2
2DD3	2006-06-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2dd3
2EES	2007-11-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ees
2EET	2007-11-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2eet
2EEU	2007-11-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2eeu
2EEV	2007-11-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2eev
2EEW	2007-11-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2eew
2ES5	2006-01-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2es5
2ESI	2005-12-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2esi
2ESJ	2005-12-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2esj
2ET3	2005-12-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2et3
2ET4	2005-12-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2et4
2ET5	2005-12-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2et5
2ET8	2005-12-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2et8
2EUY	2006-01-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2euy
2EVY	2006-08-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2evy
2F4S	2006-05-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2f4s
2F4T	2006-05-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2f4t
2F4U	2006-05-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2f4u
2F4X	2006-02-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2f4x
2F87	2006-08-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2f87
2F88	2006-02-28	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2f88
2FCX	2006-05-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fcx
2FCY	2006-05-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fcy
2FCZ	2006-05-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fcz
2FD0	2006-05-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fd0
2FDT	2006-12-05	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fdt
2FEY	2006-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fey
2FGP	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fgp
2FQN	2006-02-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2fqn
2G1G	2006-06-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g1g
2G1W	2006-04-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g1w
2G32	2006-05-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g32
2G3S	2007-01-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g3s
2G5K	2006-06-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g5k
2G91	2007-04-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g91
2G92	2006-04-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g92
2G9C	2006-11-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2g9c
2GBH	2006-04-11	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gbh
2GCS	2006-09-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gcs
2GCV	2006-09-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gcv
2GDI	2006-07-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gdi
2GIO	2006-06-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gio
2GIP	2006-06-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gip
2GIS	2006-07-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gis
2GM0	2006-04-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gm0
2GPM	2006-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gpm
2GQ4	2006-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gq4
2GQ5	2006-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gq5
2GQ6	2006-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gq6
2GQ7	2006-06-27	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gq7
2GRB	2006-11-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2grb
2GRW	2007-03-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2grw
2GV3	2006-08-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gv3
2GV4	2007-03-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gv4
2GVO	2007-05-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2gvo
2H0W	2006-09-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2h0w
2H0X	2006-09-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2h0x
2H1M	2006-07-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2h1m
2H49	2006-11-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2h49
2HEM	2006-09-12	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hem
2HNS	2006-10-31	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hns
2HO6	2006-09-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ho6
2HO7	2006-09-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ho7
2HOJ	2006-09-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hoj
2HOK	2006-09-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hok
2HOL	2006-09-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hol
2HOM	2006-09-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hom
2HOO	2006-09-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hoo
2HOP	2006-09-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hop
2HUA	2007-04-17	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2hua
2I7E	2007-04-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2i7e
2I7Z	2007-04-03	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2i7z
2IL9	2007-02-13	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2il9
2IRN	2007-02-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2irn
2IRO	2007-02-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2iro
2IXY	2006-09-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ixy
2IXZ	2006-09-06	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ixz
2JJA	2008-07-22	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jja
2JLT	2009-08-18	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jlt
2JR4	2007-07-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jr4
2JRG	2007-07-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jrg
2JRQ	2007-07-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jrq
2JSE	2007-11-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jse
2JSG	2007-08-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jsg
2JTP	2007-10-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jtp
2JUK	2007-11-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2juk
2JWV	2008-01-08	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jwv
2JXQ	2008-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jxq
2JXS	2008-05-20	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jxs
2JXV	2008-04-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jxv
2JYF	2008-10-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jyf
2JYH	2008-10-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jyh
2JYJ	2008-10-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jyj
2JYM	2008-04-29	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2jym
2K3Z	2008-11-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k3z
2K41	2008-11-04	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k41
2K4C	2008-12-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k4c
2K5Z	2009-07-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k5z
2K65	2009-07-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k65
2K66	2009-07-14	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k66
2K7E	2008-10-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k7e
2K95	2008-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k95
2K96	2008-11-25	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2k96
2KBP	2009-03-24	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kbp
2KD4	2009-04-07	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kd4
2KD8	2010-01-19	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kd8
2KE6	2010-01-26	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2ke6
2KEZ	2009-07-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kez
2KF0	2009-07-21	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kf0
2KGP	2009-06-02	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kgp
2KHY	2010-02-16	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2khy
2KOC	2009-12-01	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2koc
2KP3	2010-02-09	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kp3
2KPC	2010-06-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kpc
2KPD	2010-06-30	train	train	KEPT				/storage9920/home/tinghao.xia/Data/train/2kpd
